patent_id,ipc_class
BR8108727,C12
BR8108727,C12
BR8108727,C12
BR8108727,C12
BR8108727,C12
WO2009079729,C12
WO2012033359,C12
WO2012033359,C07
WO2012033359,C12
WO2012033359,C12
WO2013110723,C07
WO2013110723,C07
WO2009061740,C12
WO2009061740,C12
WO2009061740,C12
BR0115978,C12
BR0115978,C12
BR0115978,A61
BR0115978,A61
BR0115978,A61
BR0115978,A61
BR0115978,A61
BR0115978,A61
BR0115978,C07
BR0115978,C07
BR0115978,C07
BR0115978,C07
BR0115978,C07
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR0115978,C12
BR8404195,C12
BR8404195,C12
BR8404195,C12
WO2008142167,C12
WO2011101317,C12
WO2011101317,C12
WO2010080430,C12
WO2010080430,A01
WO2010080430,A01
BR8404196,C12
BR8404196,C12
BR8404196,C12
WO2007008546,C12
WO2007008546,A01
WO2007008546,C11
BRPI0509301,C12
BRPI0509301,C12
BRPI0509301,C12
BRPI0509301,C12
BRPI0509301,C12
BRPI0509301,C12
WO2007065512,C10
WO2011144192,C11
WO2011144192,C11
WO2011144192,C10
BR9000894,C12
BR9000894,C12
BR9000894,C12
BR9000894,C12
BR9000894,C12
BR9000894,C12
BR9000894,C12
WO2010144296,C10
WO2010144296,C10
WO2010144296,C07
WO2010144296,C07
WO2013173576,C12
WO2013173576,C12
WO2013173576,D21
WO2013173576,D21
WO2013173576,B01
WO2013173576,C12
WO2016160389,C12
WO2014106221,C12
WO2014106221,C12
WO2014106221,C12
BR8201351,C12
BR8201351,C12
BR8201351,C12
BR8201351,C12
BRPI0406233,C10
BRPI0406233,C10
BRPI0406233,B01
BRPI0406233,B01
BRPI0406233,B01
BRPI0406233,B01
BRPI0406233,C11
BRPI0406233,C11
BRPI0406233,C11
BRPI0406233,C11
WO2016085811,C12
WO2016085811,C12
WO2016085811,C12
WO2016085811,C12
WO2016085811,C12
WO2013162355,C02
WO2013162355,C10
WO2013162355,C10
WO2013162355,C02
WO2013162355,C02
WO2013162355,C10
WO2013162355,C02
WO2014050964,C10
BR112016027249,C12
BR112016027249,C12
BR112016027249,C12
BR112016027249,C12
BR112016027249,C12
BR112016027249,C12
BR112016027249,C12
WO2006007691,C12
WO2006007691,C12
BRMU8502073,C13
BRMU8502073,C13
BRMU8502073,C12
BRMU8502073,C12
BRMU8502073,C12
BRMU8502073,C12
WO2012055904,C12
WO2012055904,C12
WO2012055904,C12
BR0108278,C10
BR0108278,C10
BR0108278,C10
BR0108278,C10
BR0108278,C10
BR0108278,C10
BR0108278,C10
BR0108278,C10
WO2014006159,C12
WO2014006159,C12
WO2014006159,A01
WO2014006159,A01
WO2014006159,C12
WO2014006159,C11
WO2017178513,C07
WO2017178513,C07
WO2017178513,C07
WO2017178513,C07
WO2017178513,C08
WO2017178513,D21
BR6353617,C07
BR6353617,C07
BR6353617,C07
BR6353617,C07
BR6353617,C07
WO2014130987,C07
WO2014130987,C07
WO2014130987,C07
BR7701987,C07
BR7701987,C07
WO2010072210,C12
WO2010072210,C12
BR9810990,C07
BR9810990,C07
BR9810990,C12
BR9810990,C12
BR9810990,C12
BR9810990,C12
BR9810990,C12
BR9810990,C12
BR9810990,C12
WO2021186164,C12
WO2021186164,C12
WO2021186164,C12
WO2008115939,C10
WO2008115939,C10
WO2008115939,C10
WO2008115939,C10
WO2008115939,C10
WO2008115939,C10
BR9707017,C12
BR9707017,C12
BR9707017,C12
BR9707017,C12
BRPI0703770,C07
BRPI0703770,C07
BRPI0703770,C07
BRPI0703770,C07
BRPI0703770,C07
BRPI0703770,C10
BRPI0703770,C10
BR8803694,C12
BR8803694,C12
BR8803694,C12
BR8803694,C12
BR8803694,C12
WO2021154632,A01
WO2021154632,A01
WO2021154632,C12
WO2021154632,A01
WO2021154632,A01
WO2010091069,C10
WO2010091069,C10
WO2010091069,C10
WO2010091069,C10
WO2010091069,C10
WO2010091069,C10
WO2010091069,C10
WO2010091069,C08
WO2010091069,C08
WO2010091069,C07
WO2010091069,C07
WO2010091069,C07
WO2007113035,C10
WO2007113035,C10
WO2007113035,C10
WO2007113035,C10
BR8700465,B01
BR8700465,B01
BR8700465,B01
BR8700465,B01
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR8700465,C07
BR9904089,C07
BR9904089,C07
BR9904089,C07
BR9904089,C07
BR9904089,C07
BR9904089,C10
BR9904089,C10
BR9904089,C10
BR9904089,C10
BR9904089,C10
BR9904089,C10
BR9904089,C10
BR9904089,C11
BR9904089,C11
WO2009121785,C12
WO2009121785,C12
WO2006089873,C07
WO2006089873,C07
WO2006089873,B01
WO2017118871,C12
WO2017118871,C07
BR0014238,A23
BR0014238,A23
WO2011091260,C12
WO2011091260,C12
WO2011091260,C12
WO2021022140,C12
WO2021022140,C12
WO2021022140,C12
WO2017170919,C12
WO2017170919,C12
WO2017170919,C13
WO2017170919,C12
WO2008095252,D21
WO2008095252,C13
WO2008095252,C12
WO2020212620,C12
WO2020212620,C12
WO2020212620,C12
WO2020212620,C12
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
BR8402128,C07
WO2019195842,C12
WO2019195842,C12
WO2021022097,C12
WO2021022097,C12
WO2021022097,C12
WO2009143398,A01
WO2009143398,C12
BR9700452,C12
BR9700452,C12
BR9700452,C12
BR9700452,C12
WO2013043220,C10
WO2013043220,C10
WO2013043220,C10
BR8204325,C10
BR8204325,C10
BR8204325,C10
BR8204325,C10
BR8204325,F02
BR8204325,F02
BR8204325,F02
BR8204325,F02
BR8204325,F02
BR8204325,F02
BR8204325,F02
BR8204325,F02
WO2012134492,B01
WO2012134492,B01
WO2012134492,B01
WO2012134492,C07
WO2012134492,C07
WO2012134492,C07
WO2012134492,C10
WO2012134492,B01
BR0203531,C12
BR0203531,C12
BR0203531,C12
BR0203531,C12
BR0203531,C12
BR0203531,C12
WO2018119364,C12
WO2021144499,C07
WO2021144499,C07
WO2021144499,C08
WO2021144499,C12
BR9105634,C12
BR9105634,C12
BR9105634,C12
BR9105634,C12
WO2014053347,C07
WO2014053347,C07
BRPI1105395,C07
WO2014130206,C07
WO2014130206,C07
WO2014130206,B01
WO2014074895,C12
WO2014074895,C12
WO2014074895,C12
WO2012174205,C07
WO2012174205,C10
WO2012174205,B01
WO2012174205,B01
WO2012174205,C12
WO2012174205,C12
WO2012174205,C12
BR7404448,C07
BR7404448,B01
BR7404448,B01
BR7404448,B01
BR7404448,B01
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR7404448,C07
BR112015024979,C12
BR112015024979,C12
BR112015024979,C12
BR112015024979,C12
BR112015024979,C12
WO2006101832,C12
WO2017025612,C10
WO2017025612,C07
WO2017025612,C07
WO2017025612,C07
WO2017025612,C07
WO2017025612,C10
BR7404469,C07
BR7404469,C07
BR7404469,B01
BR7404469,B01
BR7404469,B01
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR7404469,C07
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BR9713195,C12
BRMU8700290,C10
BRMU8700290,C10
WO2018104216,C07
WO2018104216,C07
WO2018104216,C07
WO2018104216,C07
WO2018104216,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
BR9814185,C07
WO2020261291,C12
WO2016085816,C12
WO2016085816,C12
WO2016085816,C12
WO2016085816,C12
WO2011154836,C12
WO2011154836,C12
WO2012045985,A23
WO2012045985,C07
WO2012045985,C07
WO2012045985,C07
WO2012045985,C07
WO2017091760,B02
WO2017091760,C11
WO2017091760,C11
WO2017091760,C12
WO2017091760,C12
WO2011055178,C12
BR8503042,C07
BR8503042,C07
WO2013011018,C12
BR112015008370,C12
BR112015008370,C12
BR112015008370,C12
BR112015008370,C12
WO2010084276,C11
WO2010084276,C10
WO2014070580,C10
WO2014070580,C10
WO2014070580,C10
WO2014070580,C10
WO2014070580,C12
WO2014070580,D21
WO2014070580,D21
BR7800875,B01
BR7800875,B01
BR7800875,B01
BR7800875,B01
BR7800875,B01
BR7800875,B01
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C07
BR7800875,C10
BR7800875,C10
BRPI0812427,C12
WO2017015642,C12
WO2017015642,C12
WO2017015642,C12
WO2015100445,C12
WO2015100445,C08
BR112023003234,C12
BR112023003234,C12
BR112023003234,C12
BR112023003234,C12
BR112023003234,C12
WO2011002912,B01
WO2011002912,C07
WO2011002912,C07
WO2015089704,C07
WO2015089704,C07
WO2015089704,C07
WO2015089704,C07
WO2014035458,C12
WO2014035458,C12
BR8903850,B01
BR8903850,B01
BR8903850,B01
BR8903850,B01
BR8903850,C01
BR8903850,C01
BR8903850,C01
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
BR8903850,C07
WO2012004489,C10
WO2012004489,B01
WO2012004489,C07
WO2012004489,C07
WO2012004489,C07
WO2012004489,C10
WO2012016785,C07
WO2012016785,C07
WO2012016785,C07
WO2012016785,C07
WO2014138598,C12
WO2014138598,C12
WO2014138598,C12
BR0309078,C07
BR0309078,C07
BR0309078,C07
BR0309078,C07
BR0309078,C07
BR0309078,C07
BR0309078,C07
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR8901336,C12
BR0709666,C12
BR0709666,C12
WO2021030437,C11
WO2021030437,C11
WO2021030437,C07
WO2009107840,B01
WO2009107840,B01
WO2009107840,C07
WO2009107840,C07
WO2009107840,C07
WO2010081634,C10
WO2010081634,C10
WO2014179306,C10
WO2014179306,C08
WO2014179306,C07
WO2014179306,C10
WO2014179306,C10
WO2014179306,C10
WO2014179306,C08
BRPI0604954,C10
BRPI0604954,C10
BRPI0604954,C10
BRPI0604954,C10
WO2016183130,A01
WO2016183130,A01
WO2016183130,C07
WO2016183130,C12
BR7604164,A61
BR7604164,A61
BR7604164,A61
BR7604164,A61
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C07
BR7604164,C11
BR7604164,C11
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C12
BRPI0408165,C13
BRPI0408165,C13
BRPI0408165,D06
BRPI0408165,D06
BR8201007,C12
BR8201007,C12
BR7807025,C07
BR7807025,A01
BR7807025,A01
BR7807025,A01
BR7807025,A01
BR7807025,A01
BR7807025,A01
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
BR7807025,C07
WO2014150449,C07
WO2014150449,C12
BRPI0411002,C07
BRPI0411002,C07
BRPI0411002,C12
BRPI0411002,C12
BRPI0411002,C12
WO2017002070,C12
WO2017002070,A01
WO2017002070,A01
BR7204982,C07
BR7204982,C07
BR7204982,C07
BR7204982,C07
BR7204982,C07
BR7204982,C07
BR7204982,C07
BR9102806,C12
BR9102806,C12
WO2019117080,C12
WO2019117080,C12
WO2019117080,C13
WO2018119361,C12
WO2018043546,C12
WO2018043546,C12
WO2018043546,C12
WO2014051347,C07
WO2014051347,C07
WO2014051347,B01
BR0305309,C10
BR0305309,C10
BR0305309,H02
BR0305309,H02
WO2009141564,C10
WO2009141564,B01
WO2009141564,C07
WO2009141564,C07
WO2009141564,C10
WO2009141564,C11
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
BRPI0400577,C12
WO2020144030,C07
WO2020144030,C07
WO2020144030,C07
WO2020144030,C07
WO2014140308,C07
WO2014140308,C07
WO2014140308,C07
WO2014140308,C12
WO2014140308,C07
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
WO2005116228,C12
BR0008092,C10
BR0008092,C10
WO2013083412,C12
WO2013083412,C12
WO2013083412,C12
WO2013083412,C12
WO2013083412,C12
WO2013083412,C12
WO2001034902,C08
WO2001034902,C08
WO2001034902,C08
WO2001034902,C08
WO2001034902,C08
WO2001034902,C12
WO2001034902,D06
WO2001034902,D06
WO2001034902,D21
WO2001034902,D21
WO2013057194,C12
WO2013057194,C12
WO2013057194,C12
WO2008082916,C10
WO2008082916,C10
WO2008082916,C10
WO2008082916,C10
BRPI0708492,A01
BRPI0708492,C12
BRPI0708492,C12
BRPI0708492,C12
WO1996024679,C12
WO1996024679,C12
WO2013170034,C12
WO2013170034,C12
WO2013170034,C12
BR8800496,C07
BR8800496,C07
WO2018225556,C12
WO2018225556,A23
WO2018225556,A23
WO2018225556,A23
WO2018225556,A61
WO2018225556,A61
WO2018225556,A61
WO2018225556,A61
WO2018225556,C12
WO2018225556,C12
WO2016098025,C07
WO2016098025,C10
WO2016098025,C11
WO2016098025,C11
WO2016098025,C11
BR9913527,B01
BR9913527,B01
BR9913527,B01
BR9913527,B01
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C07
BR9913527,C12
BR9913527,C12
BR9913527,C12
BR9913527,C12
BR9913527,C12
WO2016065238,C12
WO2016065238,C12
WO2010150901,C12
WO2010150901,A01
WO2010150901,A01
WO2010150901,A23
WO2010150901,A23
WO2010150901,A23
WO2010150901,A23
WO2010150901,A61
WO2010150901,A61
WO2010150901,C11
WO2010150901,C11
WO2010150901,C12
WO2010150901,C12
WO2010150901,G01
WO2010150901,G01
BR112022002515,C11
BR112022002515,C11
BR112022002515,C07
BR112022024085,C10
BR112022024085,B09
BR112022024085,C10
BR112022024085,C10
WO2014159877,D21
WO2014159877,C10
WO2014159877,C10
WO2014159877,C10
WO2014159877,C12
WO2014159877,D21
WO2014159877,D21
WO2014159877,D21
WO2017091614,C12
WO2017091614,C12
WO2017013684,C12
WO2017013684,C12
WO2017013684,A23
WO2017013684,A23
WO2021104673,C12
WO2021104673,C12
WO2015040197,C12
WO2015040197,C12
WO2015040197,C12
WO2009046538,C12
WO2009046538,C12
WO2009046538,C12
WO2009046538,C12
WO2018067458,C12
WO2018067458,C12
WO2018067458,C12
WO2018067458,C12
WO2018067458,C12
WO2018067458,C12
WO2013008480,C12
WO2013008480,C12
WO2013008480,C12
WO2013008480,C12
WO2013008480,C12
WO2013008480,C12
WO2013008480,C12
WO2009011354,C12
WO2009011354,C12
WO2009011354,C12
WO2011037681,C07
WO2011037681,C07
WO2007145912,C12
WO2007145912,C12
WO2011035853,C11
WO2011035853,C10
WO2011035853,C07
WO2012015616,C07
WO2012015616,C07
BR8705459,C12
BR8705459,C12
BR8705459,C12
BR8705459,C12
BR8705459,C12
WO2014052735,C12
BR8001755,C12
BR8001755,C12
BRPI0702240,C10
BRPI0702240,C10
BRPI0702240,C10
BRPI0702240,C10
WO2007100897,C12
WO2007100897,C12
WO2007100897,A01
WO2007100897,C12
WO2007100897,C12
WO2022049250,C12
WO2022049250,C12
WO2022049250,C12
BRPI0700609,C12
BRPI0700609,C12
BRPI0700609,C12
BRPI0700609,C12
BRPI0700609,C12
WO2008094396,C07
WO2008094396,C07
BR8705037,C07
BR8705037,C07
BR8705037,C07
BR8705037,C07
BR112014031362,A01
BR112014031362,C11
BR112014031362,C12
BR112014031362,C07
BR112014031362,C12
BR112014031362,C12
WO2014159892,D21
WO2014159892,C10
WO2014159892,C10
WO2014159892,C10
WO2014159892,C12
WO2014159892,D21
WO2014159892,D21
WO2014159892,D21
WO2012125688,C12
WO2012125688,C12
WO2012125688,C12
WO2012125688,C12
WO2012125688,C12
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,A01
WO2020027214,C07
WO2020027214,C07
WO2020027214,C07
WO2016021447,C12
WO2016021447,C12
WO2018080375,C12
WO2018080375,B01
WO2018080375,B01
WO2018080375,B30
WO2017138462,C12
WO2017138462,C13
WO2019083810,C12
WO2019083810,C12
BR112018010741,D21
BR112018010741,C08
BR112018010741,C10
BR112018010741,C12
BR112018010741,C12
BR112018010741,C12
BR112018010741,C12
BR112018010741,C12
BR112018010741,C13
WO2015017869,C12
BR9502672,B01
BR9502672,B01
BR9502672,B01
BR9502672,B01
BR9502672,B01
BR9502672,C07
BR9502672,C07
BR9502672,C07
BR9502672,C07
BR9502672,C07
BR9502672,C07
BR8900592,C12
BR8900592,C12
BR8900592,C12
BR8900592,C12
WO2017174616,A61
WO2017174616,C07
WO2017174616,C07
WO2017174616,C07
WO2017174616,C07
WO2017174616,C07
WO2017174616,C07
WO2017174616,C07
WO2017174616,C09
BR9405265,A23
BR9405265,A23
BR9405265,A23
BR9405265,C05
BR9405265,C05
BR9405265,C12
BR9405265,C12
WO2012149148,C07
WO2012149148,C07
WO2012149148,C07
WO2012149148,C07
WO2012149148,C07
WO2014057053,C07
WO2014057053,C07
WO2010122296,C10
WO2010122296,C10
BR112018077033,C10
BR112018077033,C10
BRPI0618168,C12
BRPI0618168,C12
BRPI0618168,C12
BRPI0713506,C12
BRPI0713506,C12
BRPI0713506,C12
WO2014132409,B09
WO2014132409,C12
WO2014132409,C12
WO2009079584,C12
WO2009079584,C12
WO2015067900,C07
WO2015067900,C07
WO2015067900,C07
WO2015067900,C07
BRPI0501371,C10
BRPI0501371,C10
BRPI0501371,C10
BR0107845,G01
BR0107845,G01
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,A61
BR0107845,C07
BR0107845,C07
BR0107845,C12
BR0107845,C12
BR0107845,C12
BR0107845,C12
BR0107845,G01
BR0107845,G01
BR0107845,G01
BR0107845,G01
BR0107845,G01
BR0107845,G01
BRPI0812596,C12
WO2010027799,C12
WO2010027799,C12
WO2010027799,C07
BR8307358,C10
BR8307358,C10
BR0311412,C12
BR0311412,C12
BR0311412,C12
BR0311412,C12
BR0311412,C12
BRPI0404185,C10
BRPI0404185,C10
BR8104572,C07
BR8104572,C07
BR8104572,C07
BR8104572,C07
BR8104572,C10
BR8104572,C10
BR8901035,E21
BR8901035,E21
BR8901035,C08
BR8901035,C08
BR8901035,C08
BR8901035,C08
BR8901035,C08
BR8901035,C10
BR8901035,C10
BR8901035,C10
WO2012118171,C12
WO2012118171,C12
WO2012118171,C13
WO2016088278,C12
WO2016088278,C12
BR112022011895,C12
BR112022011895,C12
BR112022011895,C12
BR0008478,C12
BR0008478,C12
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C07
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C08
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
BR0008478,C12
WO2010079293,C07
WO2010079293,C07
WO2010079293,C07
WO2010079293,C07
WO2012084950,C07
WO2012084950,C07
WO2012084950,C07
WO2012084950,C07
WO2022087614,C07
WO2022087614,C07
WO2022087614,C07
WO2015023586,C12
BR112020024025,C10
BR112020024025,C10
BR112020024025,C10
WO2016088272,C12
WO2016088272,C12
WO2016088272,C12
BR9712727,C07
BR9712727,C07
BR9712727,C07
BR9712727,C07
BR9712727,C09
BR9712727,C09
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9712727,C10
BR9203990,C12
BR9203990,C12
WO2020092491,C12
WO2020092491,C12
WO2020092491,C12
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR7409987,C07
BR0016215,C07
BR0016215,C07
BR0016215,C07
BR0016215,C07
BR0016215,C07
BR0016215,C07
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
BR9806822,C12
WO2020064900,C12
WO2020064900,C12
WO2020064900,C12
WO2020064900,C12
WO2020064900,C12
WO2020064900,C12
WO2020014407,C12
WO2020014407,C12
BRPI0713090,C12
BRPI0713090,C12
BRPI0713090,C12
BR8802878,C12
BR8802878,C12
BR8802878,C12
WO2012174462,A01
WO2012174462,C12
WO2012174462,C12
WO2012174462,C10
WO2018016270,C07
WO2018016270,C07
WO2018016270,C07
WO2018016270,C07
BR9100210,C12
BR9100210,C12
BR102022010620,C10
BR102022010620,C10
WO2021231096,C12
WO2021231096,C12
WO2021231096,D21
WO2021231096,D21
WO2016088276,C12
WO2016088276,C12
WO2016088276,C12
BR8403216,C12
BR8403216,C12
BR8802996,C12
BR8802996,C12
WO2022066167,C07
WO2022066167,C07
WO2022066167,C07
WO2022066167,C07
WO2008133638,C12
WO2008133638,C12
WO2008133638,C12
WO2013190064,C12
WO2013148330,C07
WO2013148330,A23
WO2013148330,A23
WO2013148330,C12
WO2013148330,C12
WO2015053027,C13
WO2015053027,B02
WO2015053027,B09
WO2015053027,C12
BRPI1102239,C07
BRPI1102239,C07
BRPI1102239,C10
BRPI1102239,C10
WO2017223080,C12
WO2017223080,C12
WO2017223080,C11
BRPI1003931,B01
BRPI1003931,C07
BRPI1003931,C10
BRPI1003931,B01
BRPI1003931,B01
WO2011104738,C07
WO2011104738,C07
WO2011104738,C07
WO2011104738,B01
WO2013183617,C13
WO2013183617,C12
WO2013183617,C12
WO2013183617,C12
WO2013183617,C12
WO2013183617,C13
WO2013183617,C13
WO2013038940,C12
WO2013038940,C13
WO2012149201,C07
WO2012149201,C07
WO2012149201,C07
WO2012149201,C07
WO2012149201,C07
WO2011074479,C12
WO2011074479,C13
WO2019161227,C12
WO2019161227,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
BR9611220,C12
WO2021255052,C07
WO2021255052,C07
WO2021255052,C07
WO2021255052,C07
WO2021255052,C07
WO2021255052,C07
WO2021255052,C07
BRPI0911646,C12
BRPI0911646,C12
BRPI0911646,C12
WO2011131869,C10
WO2014103183,C12
WO2014103183,C12
BR112022022875,C10
WO2011127169,C11
WO2011127169,C12
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C07
BR9706064,C08
BR9706064,C08
BR9706064,C08
BR9706064,C08
WO2014108454,C12
WO2014108454,C12
WO2014108454,C13
WO2010025395,C07
WO2010025395,C12
BR8405673,C12
BR8405673,C12
BR8405673,C12
BR8100908,C07
BR8100908,C07
BR8100908,B01
BR8100908,B01
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
BR8100908,C07
WO2020125241,C08
WO2020125241,C12
WO2012149142,C07
WO2012149142,C07
WO2012149142,C07
BR112022019834,A23
BR112022019834,C11
BR112022019834,C12
BR112022019834,C12
BR112022019834,C12
WO2013050376,C07
WO2013050376,C07
WO2013050376,C07
WO2011139804,C12
WO2011139804,C12
WO2011139804,C12
WO2011139804,C12
WO2011139804,C12
WO2011139804,C12
WO2011139804,C12
WO2012115527,C12
WO2012115527,C12
WO2012115527,C12
WO2012115527,C12
WO2012115527,C12
WO2012115527,C12
BR8601715,C07
BR8601715,C07
BR8601715,A01
BR8601715,A01
BR8601715,A01
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR8601715,C07
BR112015000069,C12
BR112015000069,C12
WO2012149162,C12
WO2012149162,C12
BR9909107,C12
BR9909107,C12
BR9909107,C12
BR9909107,C12
WO2010076387,C12
WO2010076387,C12
WO2010076387,D06
WO2010076387,C11
WO2010076387,A23
WO2010076387,D21
WO2010076387,C12
BR112019026002,C10
BR112019026002,C10
BR112019026002,C10
WO2008109877,C10
WO2008109877,C01
WO2008109877,C07
BRPI0803173,C12
BRPI0803173,C08
BRPI0803173,C12
BRPI0803173,C12
BRPI0803173,C12
WO2020141395,C07
WO2020141395,C07
WO2020141395,C07
WO2020141395,C07
WO2020141395,C07
WO2010027948,C12
WO2010027948,C07
WO2010027948,A01
WO2009078340,C07
WO2009078340,B01
WO2009078340,C01
WO2009078340,C07
WO2009078340,C07
WO2009078340,C07
WO2012085362,C07
WO2012085362,C07
WO2012085362,C07
WO2012085362,C07
BR112022011447,C10
BR112022011447,C10
BR112022011447,C10
WO2007090143,C12
WO2007090143,C12
WO2007090143,C12
BR112022010434,C12
