patent_id,ipc_class
BRPI0609602,C0
BRPI0609602,C1
BRPI0609602,C1
BRPI0609602,C1
BR102017022103,C0
BR102017022103,C1
BR102017022103,B0
BR102017022103,B0
BR102021020985,C1
BRPI0615429,A0
BRPI0615429,C0
BRPI0615429,C1
BRPI0615429,C1
BRPI0615429,C1
BRPI0615429,C1
BR0004481,C1
BR0004481,C1
BR0004481,C1
BR0004481,C1
BR0004481,C1
BR8602228,C1
BR8602228,C1
BR8602228,C1
BR8602228,C1
BR8602228,C1
BR8602228,C1
BR8602228,C2
BR8602228,C2
WO2009102256,C1
WO2009102256,C1
WO2012005246,C1
WO2012005246,C1
BRPI0800522,C1
BR0107918,C1
BR0107918,C1
BR0107918,C0
BR0107918,C0
BR0107918,C0
BR0107918,C0
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR0107918,C1
BR9800355,C0
BR9800355,C0
BR9800355,B0
BR9800355,B0
BR9800355,B0
BR9800355,B0
BR9800355,B0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR9800355,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR0116920,C0
BR102013032585,C1
BR102013032585,C1
BR102013032585,C1
BR102013032585,C1
BR102013032585,C1
BR102013032585,C1
BR0116869,C1
BR0116869,C1
BR0116869,B0
BR0116869,B0
BR0116869,C0
BR0116869,C0
BR0116869,C0
BR0116869,C0
BR0116869,C0
BR0116869,C0
BR0116869,C1
BR0116869,C1
BR9805156,C1
BR9805156,C1
BR0306525,C1
BR0306525,C1
BR0306525,C1
BR0306525,C1
BR0306525,C1
BR0314558,C1
BR0314558,C1
WO2010124312,C1
WO2010124312,C1
WO2010124312,C1
BR9704382,C0
BR9704382,C0
BR9704382,C0
BR9704382,C0
BR9704382,C1
BR9704382,C1
BR102012020920,C1
BR102012020920,C1
BR102012020920,C1
WO2008112291,C1
WO2012175760,C1
WO2012175760,C0
WO2012175760,C1
WO2012175760,C1
WO2012175760,C1
BR9103116,C1
BR9103116,C1
BR0302292,C1
BR0302292,C1
WO2015038781,C1
WO2015038781,C1
WO2015038781,C1
BR8007164,C1
BR8007164,C1
WO2009035851,C0
WO2009035851,C0
WO2013046622,C1
BR112022011121,C1
BR112022011121,C1
BR112022011121,C1
BR112022011121,C1
BR0208110,C1
BR0208110,C1
BR0208110,C1
BR0208110,C1
BR0208110,C1
BR8003678,C1
BR8003678,C1
BR0312602,C1
BR0312602,C1
BR0004706,A0
BR0004706,A0
BR0004706,A0
BR0004706,A0
BR0004706,C1
BR0004706,C1
WO2013033369,C0
WO2013033369,C1
BR8504354,C1
BR8504354,C1
BRPI1101721,C1
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,A6
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0011522,C0
BR0114322,A0
BR0114322,A0
BR0114322,A0
BR0114322,A0
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR0114322,C1
BR102019002908,C1
BR102019002908,C1
BR102019002908,C0
BR102019002908,C0
BR102019002908,C0
BR102019002908,C0
BR102019002908,C0
BR102019002908,C0
BR102019002908,C1
BR9813266,A2
BR9813266,A2
BR9813266,A2
BR9813266,A2
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,A6
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR9813266,C1
BR112022004725,C0
BR112022004725,C0
BR112022004725,C0
BR112022004725,C1
BRPI0903452,B0
BRPI0903452,C0
BRPI0903452,C1
BRPI0504376,C1
BRPI0504376,C1
BRPI0504376,C1
BRPI0504376,C1
BR112019011523,C0
BR112019011523,C0
BR112019011523,C0
BR112019011523,C0
BR112019011523,C0
BR102021005566,B0
BR102021005566,B0
BR102021005566,C0
BR102021005566,C1
WO2015066778,C0
WO2015066778,C0
WO2015066778,C0
WO2015066778,C1
BRPI0610371,C1
BRPI0610371,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
BRPI1002909,C1
WO2015164270,C1
WO2015164270,C1
WO2015164270,C1
WO2015164270,A2
WO2015164270,A2
WO2015164270,A2
BR8103530,C1
BR8103530,C1
BR8103530,C1
BR8103530,C1
BR7905440,C1
BR7905440,C1
BR7903175,C1
BR7903175,C1
BR7903175,C1
BR7903175,C1
BR7903175,C1
BR7903175,C1
BR7903175,C1
WO2015085377,C0
WO2015085377,C0
WO2015085377,C0
WO2015085377,A0
WO2015085377,A0
BR0006628,A2
BR0006628,A2
BR0006628,C0
BR0006628,C0
BR0006628,C1
BR0006628,C1
WO2017142000,C0
WO2017142000,C0
WO2017142000,C0
WO2017142000,C0
WO2017142000,C1
WO2017142000,C0
WO2017142000,C1
BRPI0802559,C1
BR102012023398,C0
BR102012023398,C0
BR102012023398,C0
BR9912407,C1
BR9912407,C1
BR9912407,C1
BR9912407,C1
BR9912407,C1
BR9912407,C1
BR9912407,C1
BR9912407,C1
WO2014041030,C1
BR112017005071,C1
BRPI1004486,C1
BRPI1004486,C1
BRPI1004486,C1
BRPI0714860,B0
BRPI0714860,C1
BRPI0714860,C1
BRPI0714860,A6
BRPI0714860,A6
BRPI0621874,C1
BRPI0621874,C1
BR112012016320,C1
BR112012016320,C1
BR112012016320,C1
BRPI0709946,A6
BRPI0709946,C1
BRPI0709946,C1
WO2009100179,C1
WO2009100179,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR9712977,C1
BR112022021655,C1
BR112022021655,C0
BR112022021655,C1
BR112022021655,C1
BR112022021655,C1
BR112022021655,C1
BR112022021655,C1
BRPI0700897,C1
BRPI0700897,C1
WO2019096718,C0
WO2019096718,C1
WO2010101637,C0
WO2010101637,C0
WO2010101637,C0
WO2010101637,C0
WO2010101637,C0
WO2012042840,C1
WO2012042840,C1
BR8302812,C1
BR8302812,C1
BRPI0803910,C1
BRPI0803910,C1
BR112022004354,C1
BR112022004354,C1
BR112022004354,C1
BR112022004354,A2
BR112022004354,B0
BRPI1103673,C0
BRPI1103673,C1
BRPI1103673,C1
BRPI1103673,C1
BR112023000395,C1
BR112023000395,C0
BR112023000395,C1
BR112023000395,C1
BRMU5901129,B0
BRMU5901129,B0
BRMU5901129,C0
BRMU5901129,C0
WO2013127006,C0
WO2013127006,B0
WO2013127006,C0
WO2013127006,C0
WO2013127006,C0
WO2013127006,C0
WO2013127006,C0
WO2013127006,C1
BRPI0515706,C1
BRPI0515706,C1
BRPI0515706,C1
BRPI0515706,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BR9815487,C1
BRPI0709730,C0
BRPI0709730,C0
BRPI0709730,C0
BR102012007049,C0
BR102012007049,C0
BR102012007049,C0
BRPI0905574,C1
BRPI0905574,C1
BRPI0905574,C1
BRPI0905574,C1
BR0205671,C1
BR0205671,C1
BR0205671,C1
BR9706136,C0
BR9706136,C0
BR9706136,C1
BR9706136,C1
BR9706136,C1
BR9706136,C1
BR9706136,C1
BR9706136,C1
BR9706136,C1
BR9706136,C1
WO2004085652,A0
WO2004085652,C1
WO2004085652,C1
WO2004085652,C1
BRPI0516035,C1
BRPI0516035,C1
BRPI0516035,C1
BRPI0516035,C1
BR112017022529,C1
BR112017022529,C0
BR112017022529,C0
BR112017022529,C0
BR112017022529,C0
BR112017022529,D2
WO2011159991,C1
WO2011159991,C1
WO2011159991,C0
BR8703664,C0
BR8703664,C0
BR8703664,C0
BR112022013249,C1
BR112022013249,C1
WO2009060126,C1
WO2009060126,C1
WO2009060126,C1
WO2013181496,C1
WO2013181496,C1
WO2013181496,C1
BR102020024886,C0
BR102020024886,C1
BR102020024886,C1
BR102020024886,C1
BR102020024886,C0
BR102020024886,C0
BR102020024886,C0
BR102020024886,C0
BR102020024886,C0
BR0106237,C1
BR0106237,C1
BR0009178,C1
BR0009178,C1
BR0009178,C1
BR0009178,C1
BR0009178,C1
BR0009178,C1
BR0009178,C1
WO2015139141,C1
WO2015139141,C1
WO2015139141,C1
WO2015139141,C1
WO2015139141,C1
WO2015139141,D2
WO2021184101,C1
WO2021184101,C1
WO2021184101,C1
WO2021184101,A0
WO2021184101,A0
WO2021184101,C1
WO2021184101,C1
WO2021184101,A2
BRPI0905854,C1
BRPI0905854,C1
BRPI0905854,C1
BRPI0905854,C1
BR9300474,C1
BR9300474,C1
BR9300474,C1
BR9300474,C1
BR9300474,C1
BRPI0613681,C1
BRPI0613681,C1
BR8006653,C1
BR8006653,C1
BR0100762,C1
BR0100762,C1
WO2013044042,C1
WO2015005410,C1
WO2015005410,C1
WO2015005410,C1
BR0013396,C0
BR0013396,C0
BR0013396,C0
BR0013396,C0
BR0013396,C0
BR0013396,C0
BR0013396,C0
BR0013396,C1
BR0013396,C1
BR0013396,C1
BR0013396,C1
BR0013396,C1
BR0013396,C1
BR0013396,C1
BRPI1004075,C1
BR102021018966,C1
BR102021018966,C1
BR102021018966,C1
WO2014060673,C1
WO2014060673,C1
WO2014060673,C1
WO2014060673,C1
BRPI0702405,C1
WO2011063402,C1
WO2011063402,C0
WO2011063402,C1
WO2011063402,C0
BRPI0615066,C1
BR9804667,C0
BR9804667,C0
BR9804667,C0
BR112016013463,C1
WO2007045063,C1
WO2007045063,C1
WO2007045063,C1
WO2007045063,C1
WO2007045063,A0
WO2007045063,A0
WO2007045063,A0
BRPI1009179,C0
BRPI1009179,C1
BR0014631,C0
BR0014631,C0
BR0014631,C1
BR0014631,C1
BR0014631,C1
BR0014631,C1
BR0014631,C1
BR0014631,C1
BR9913076,A0
BR9913076,A0
BR9913076,C0
BR9913076,C0
BR9913076,C0
BR9913076,C0
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR9913076,C1
BR0300170,B0
BR0300170,B0
BR0300170,B0
BR0300170,B0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,C0
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
BR0300170,F2
WO2008070561,C1
WO2008070561,C1
WO2008070561,C1
WO2008070561,C1
BR9913813,C0
BR9913813,C0
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C1
WO2008080093,C0
WO2008080093,A6
WO2008080093,C1
WO2008080093,A2
WO2008080093,A0
WO2008080093,A0
BRPI0904084,C1
BRPI0904084,C1
BRPI0904084,C1
BRPI0904084,C1
WO2009100848,C1
WO2009100848,C1
WO2009100848,C1
WO2010134455,C1
WO2010134455,C1
WO2010134455,C1
WO2010134455,C1
WO2014188012,C1
WO2014188012,C1
WO2014188012,C1
WO2014188012,C1
WO2014188012,C1
WO2017017292,C1
WO2017017292,C1
WO2014098105,C0
WO2014098105,C0
WO2014098105,C0
WO2014098105,C0
WO2014098105,C0
WO2014098105,C0
WO2010059694,C1
BR112016011609,C1
BR112016011609,D2
WO2015156803,C0
BRPI1003290,A2
BRPI1003290,C0
BRPI1003290,C0
BRPI1003290,C1
BR102021012388,C1
BR102021012388,C1
BRPI0400661,C1
BRPI0400661,C1
BR102019008031,C1
BR102019008031,C1
BR102019008031,C1
BRPI0903048,C1
BRPI0903048,C1
BRPI0903048,C1
BRPI0903048,C1
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,C1
BR112023003525,C1
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,A2
BR112023003525,C1
BR112023003525,A2
BR8107381,C0
BR8107381,C0
BR8107381,C0
BR8107381,C0
BR8107381,C0
BR8107381,C1
BR8107381,C1
BR8107381,C1
BRPI0707741,C0
BRPI0707741,C0
BRPI0707741,C0
WO2013142320,C1
WO2013142320,C1
WO2013142320,C1
WO2013142320,C1
WO2013142320,C0
WO2013142320,C1
BR112018012451,A0
BR112018012451,C1
WO2014015405,C1
WO2014015405,C1
WO2014015405,C1
WO2014056486,C0
WO2014056486,C0
WO2014056486,C0
WO2014056486,C1
WO2012003282,A2
BR0203580,C1
BR0203580,C1
WO2013142317,C1
WO2013142317,C1
WO2013142317,C1
WO2013142317,C0
WO2013142317,C1
WO2013142317,C0
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,C1
WO2022069084,C1
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,A2
WO2022069084,C1
WO2022069084,A2
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR0010837,C0
BR8603984,C0
BR8603984,C0
BR8603984,C1
BR8603984,C1
BR8603984,C1
BR8603984,C1
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
BR0116522,A2
WO2012062338,C0
WO2012062338,C0
WO2012062338,C0
WO2012062338,C0
WO2012062338,C0
WO2015120859,C1
WO2010098408,C1
WO2010098408,C1
WO2010098408,C1
BR112018013770,C1
BR112018013770,C1
BR112018013770,C1
BR132012025497,C0
BR132012025497,C1
BR132012025497,C1
WO2014138594,C1
BR8206717,C1
BR8206717,C1
BR8206717,C1
BR8206717,C1
BR8206717,C1
BR8206717,C1
BR8206717,C1
BR9813133,C1
BR9813133,C1
BR9813133,C1
BR9813133,C1
BR9813133,C1
BR9813133,C1
BR0301183,C0
BR0301183,C0
WO2016140721,C1
WO2016140721,C0
BR102016015521,C0
BR102016015521,C1
BR102012032659,C1
BR102012032659,C1
BR102012032659,B0
BR0109376,C0
BR0109376,C0
BR0109376,C0
BR0109376,C0
BR0109376,C0
BR0109376,C0
BR0109376,C0
WO2014099186,C1
WO2014099186,C0
WO2014099186,C0
BRPI0702235,C0
BRPI0702235,B0
WO2015157617,C0
WO2015157617,C0
WO2007100052,B0
WO2007100052,B0
WO2007100052,B0
WO2007100052,C0
WO2007100052,C0
WO2007100052,C0
WO2007100052,C0
WO2022091142,C1
WO2022091142,C1
WO2022091142,C1
WO2008115242,C1
WO2008115242,C1
BR8102291,C1
BR8102291,C1
BR8102291,C1
BR8102291,C1
BR112022014497,C0
BR112022014497,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2014041344,C0
WO2008011598,C1
WO2008011598,C1
WO2010121348,C0
WO2010121348,C0
WO2010121348,C1
WO2010121348,C1
WO2010121348,C1
BR8901034,E2
BR8901034,E2
BR8901034,C0
BR8901034,C0
BR8901034,C0
BR8901034,C0
BR8901034,C0
BR8901034,C1
BR8901034,C1
BR8901034,C1
BR8901034,C1
BR8901034,C1
WO2018192952,C1
WO2018192952,C1
BR7902520,C1
BR7902520,C1
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,A0
BRPI0702186,C0
BRPI0702186,C0
WO2014170330,C1
WO2021183357,C1
WO2021183357,C1
WO2013166225,C1
WO2013166225,C1
WO2013166225,C1
BRPI0906455,C1
BRPI0906455,C1
BRPI0906455,C1
BRPI0906455,C1
BRPI0906455,C1
BRPI0906455,C1
BRPI0906455,C1
BR9708390,C1
BR9708390,C1
BR9708390,A6
BR9708390,A6
BR9708390,A6
BR9708390,A6
BR9708390,A6
BR9708390,A6
BR9708390,A6
